userId	geneSymbol	geneName	entrezgene	gLink
80094	BIN3-IT1	BIN3 intronic transcript 1	80094	https://www.ncbi.nlm.nih.gov/gene/?term=80094
80117	ARL14	ADP ribosylation factor like GTPase 14	80117	https://www.ncbi.nlm.nih.gov/gene/?term=80117
80119	PIF1	PIF1 5'-to-3' DNA helicase	80119	https://www.ncbi.nlm.nih.gov/gene/?term=80119
80129	CCDC170	coiled-coil domain containing 170	80129	https://www.ncbi.nlm.nih.gov/gene/?term=80129
80131	LRRC8E	leucine rich repeat containing 8 VRAC subunit E	80131	https://www.ncbi.nlm.nih.gov/gene/?term=80131
80139	ZNF703	zinc finger protein 703	80139	https://www.ncbi.nlm.nih.gov/gene/?term=80139
80142	PTGES2	prostaglandin E synthase 2	80142	https://www.ncbi.nlm.nih.gov/gene/?term=80142
80146	UXS1	UDP-glucuronate decarboxylase 1	80146	https://www.ncbi.nlm.nih.gov/gene/?term=80146
80153	EDC3	enhancer of mRNA decapping 3	80153	https://www.ncbi.nlm.nih.gov/gene/?term=80153
80157	CWH43	cell wall biogenesis 43 C-terminal homolog	80157	https://www.ncbi.nlm.nih.gov/gene/?term=80157
80161	ASMTL-AS1	ASMTL antisense RNA 1	80161	https://www.ncbi.nlm.nih.gov/gene/?term=80161
80162	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase	80162	https://www.ncbi.nlm.nih.gov/gene/?term=80162
80164	PRR36	proline rich 36	80164	https://www.ncbi.nlm.nih.gov/gene/?term=80164
80168	MOGAT2	monoacylglycerol O-acyltransferase 2	80168	https://www.ncbi.nlm.nih.gov/gene/?term=80168
80174	DBF4B	DBF4 zinc finger B	80174	https://www.ncbi.nlm.nih.gov/gene/?term=80174
80178	TEDC2	tubulin epsilon and delta complex 2	80178	https://www.ncbi.nlm.nih.gov/gene/?term=80178
80184	CEP290	centrosomal protein 290	80184	https://www.ncbi.nlm.nih.gov/gene/?term=80184
8019	BRD3	bromodomain containing 3	8019	https://www.ncbi.nlm.nih.gov/gene/?term=8019
80198	MUS81	MUS81 structure-specific endonuclease subunit	80198	https://www.ncbi.nlm.nih.gov/gene/?term=80198
80199	FUZ	fuzzy planar cell polarity protein	80199	https://www.ncbi.nlm.nih.gov/gene/?term=80199
80201	HKDC1	hexokinase domain containing 1	80201	https://www.ncbi.nlm.nih.gov/gene/?term=80201
80204	FBXO11	F-box protein 11	80204	https://www.ncbi.nlm.nih.gov/gene/?term=80204
80209	PROSER1	proline and serine rich 1	80209	https://www.ncbi.nlm.nih.gov/gene/?term=80209
80212	CCDC92	coiled-coil domain containing 92	80212	https://www.ncbi.nlm.nih.gov/gene/?term=80212
80216	ALPK1	alpha kinase 1	80216	https://www.ncbi.nlm.nih.gov/gene/?term=80216
80227	PAAF1	proteasomal ATPase associated factor 1	80227	https://www.ncbi.nlm.nih.gov/gene/?term=80227
80228	ORAI2	ORAI calcium release-activated calcium modulator 2	80228	https://www.ncbi.nlm.nih.gov/gene/?term=80228
80258	EFHC2	EF-hand domain containing 2	80258	https://www.ncbi.nlm.nih.gov/gene/?term=80258
80264	ZNF430	zinc finger protein 430	80264	https://www.ncbi.nlm.nih.gov/gene/?term=80264
8027	STAM	signal transducing adaptor molecule	8027	https://www.ncbi.nlm.nih.gov/gene/?term=8027
80270	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	80270	https://www.ncbi.nlm.nih.gov/gene/?term=80270
80271	ITPKC	inositol-trisphosphate 3-kinase C	80271	https://www.ncbi.nlm.nih.gov/gene/?term=80271
80273	GRPEL1	GrpE like 1, mitochondrial	80273	https://www.ncbi.nlm.nih.gov/gene/?term=80273
80274	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1	80274	https://www.ncbi.nlm.nih.gov/gene/?term=80274
80304	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
80305	TRABD	TraB domain containing	80305	https://www.ncbi.nlm.nih.gov/gene/?term=80305
80307	FER1L4	fer-1 like family member 4, pseudogene	80307	https://www.ncbi.nlm.nih.gov/gene/?term=80307
80308	FLAD1	flavin adenine dinucleotide synthetase 1	80308	https://www.ncbi.nlm.nih.gov/gene/?term=80308
80310	PDGFD	platelet derived growth factor D	80310	https://www.ncbi.nlm.nih.gov/gene/?term=80310
80313	LRRC27	leucine rich repeat containing 27	80313	https://www.ncbi.nlm.nih.gov/gene/?term=80313
80316	PPP1R2C	PPP1R2C family member C	80316	https://www.ncbi.nlm.nih.gov/gene/?term=80316
80320	SP6	Sp6 transcription factor	80320	https://www.ncbi.nlm.nih.gov/gene/?term=80320
80323	CCDC68	coiled-coil domain containing 68	80323	https://www.ncbi.nlm.nih.gov/gene/?term=80323
80324	PUS1	pseudouridine synthase 1	80324	https://www.ncbi.nlm.nih.gov/gene/?term=80324
80328	ULBP2	UL16 binding protein 2	80328	https://www.ncbi.nlm.nih.gov/gene/?term=80328
80331	DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	80331	https://www.ncbi.nlm.nih.gov/gene/?term=80331
80333	KCNIP4	potassium voltage-gated channel interacting protein 4	80333	https://www.ncbi.nlm.nih.gov/gene/?term=80333
80335	WDR82	WD repeat domain 82	80335	https://www.ncbi.nlm.nih.gov/gene/?term=80335
80336	PABPC1L	poly(A) binding protein cytoplasmic 1 like	80336	https://www.ncbi.nlm.nih.gov/gene/?term=80336
80343	SEL1L2	SEL1L2, ERAD E3 ligase adaptor subunit	80343	https://www.ncbi.nlm.nih.gov/gene/?term=80343
80346	REEP4	receptor accessory protein 4	80346	https://www.ncbi.nlm.nih.gov/gene/?term=80346
80347	COASY	Coenzyme A synthase	80347	https://www.ncbi.nlm.nih.gov/gene/?term=80347
80349	WDR61	WD repeat domain 61	80349	https://www.ncbi.nlm.nih.gov/gene/?term=80349
80352	RNF39	ring finger protein 39	80352	https://www.ncbi.nlm.nih.gov/gene/?term=80352
8038	ADAM12	ADAM metallopeptidase domain 12	8038	https://www.ncbi.nlm.nih.gov/gene/?term=8038
80381	CD276	CD276 molecule	80381	https://www.ncbi.nlm.nih.gov/gene/?term=80381
8045	RASSF7	Ras association domain family member 7	8045	https://www.ncbi.nlm.nih.gov/gene/?term=8045
80712	ESX1	ESX homeobox 1	80712	https://www.ncbi.nlm.nih.gov/gene/?term=80712
80714	PBX4	PBX homeobox 4	80714	https://www.ncbi.nlm.nih.gov/gene/?term=80714
80723	SLC35G2	solute carrier family 35 member G2	80723	https://www.ncbi.nlm.nih.gov/gene/?term=80723
80727	TTYH3	tweety family member 3	80727	https://www.ncbi.nlm.nih.gov/gene/?term=80727
80728	ARHGAP39	Rho GTPase activating protein 39	80728	https://www.ncbi.nlm.nih.gov/gene/?term=80728
80739	MPIG6B	megakaryocyte and platelet inhibitory receptor G6b	80739	https://www.ncbi.nlm.nih.gov/gene/?term=80739
80740	LY6G6C	lymphocyte antigen 6 family member G6C	80740	https://www.ncbi.nlm.nih.gov/gene/?term=80740
80741	LY6G5C	lymphocyte antigen 6 family member G5C	80741	https://www.ncbi.nlm.nih.gov/gene/?term=80741
80745	THUMPD2	THUMP domain containing 2	80745	https://www.ncbi.nlm.nih.gov/gene/?term=80745
80746	TSEN2	tRNA splicing endonuclease subunit 2	80746	https://www.ncbi.nlm.nih.gov/gene/?term=80746
80758	PRR7	proline rich 7, synaptic	80758	https://www.ncbi.nlm.nih.gov/gene/?term=80758
8076	MFAP5	microfibril associated protein 5	8076	https://www.ncbi.nlm.nih.gov/gene/?term=8076
80760	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5	80760	https://www.ncbi.nlm.nih.gov/gene/?term=80760
80764	THAP7	THAP domain containing 7	80764	https://www.ncbi.nlm.nih.gov/gene/?term=80764
80775	TMEM177	transmembrane protein 177	80775	https://www.ncbi.nlm.nih.gov/gene/?term=80775
80777	CYB5B	cytochrome b5 type B	80777	https://www.ncbi.nlm.nih.gov/gene/?term=80777
8078	USP5	ubiquitin specific peptidase 5	8078	https://www.ncbi.nlm.nih.gov/gene/?term=8078
80789	INTS5	integrator complex subunit 5	80789	https://www.ncbi.nlm.nih.gov/gene/?term=80789
8079	MLF2	myeloid leukemia factor 2	8079	https://www.ncbi.nlm.nih.gov/gene/?term=8079
8082	SSPN	sarcospan	8082	https://www.ncbi.nlm.nih.gov/gene/?term=8082
80820	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820	https://www.ncbi.nlm.nih.gov/gene/?term=80820
80823	BHLHB9	basic helix-loop-helix family member b9	80823	https://www.ncbi.nlm.nih.gov/gene/?term=80823
80824	DUSP16	dual specificity phosphatase 16	80824	https://www.ncbi.nlm.nih.gov/gene/?term=80824
80834	TAS1R2	taste 1 receptor member 2	80834	https://www.ncbi.nlm.nih.gov/gene/?term=80834
80851	SH3BP5L	SH3 binding domain protein 5 like	80851	https://www.ncbi.nlm.nih.gov/gene/?term=80851
8086	AAAS	aladin WD repeat nucleoporin	8086	https://www.ncbi.nlm.nih.gov/gene/?term=8086
8089	YEATS4	YEATS domain containing 4	8089	https://www.ncbi.nlm.nih.gov/gene/?term=8089
80895	ILKAP	ILK associated serine/threonine phosphatase	80895	https://www.ncbi.nlm.nih.gov/gene/?term=80895
80896	NPL	N-acetylneuraminate pyruvate lyase	80896	https://www.ncbi.nlm.nih.gov/gene/?term=80896
80975	TMPRSS5	transmembrane serine protease 5	80975	https://www.ncbi.nlm.nih.gov/gene/?term=80975
8099	CDK2AP1	cyclin dependent kinase 2 associated protein 1	8099	https://www.ncbi.nlm.nih.gov/gene/?term=8099
81	ACTN4	actinin alpha 4	81	https://www.ncbi.nlm.nih.gov/gene/?term=81
8100	IFT88	intraflagellar transport 88	8100	https://www.ncbi.nlm.nih.gov/gene/?term=8100
81034	SLC25A32	solute carrier family 25 member 32	81034	https://www.ncbi.nlm.nih.gov/gene/?term=81034
81035	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
811	CALR	calreticulin	811	https://www.ncbi.nlm.nih.gov/gene/?term=811
8110	DPF3	double PHD fingers 3	8110	https://www.ncbi.nlm.nih.gov/gene/?term=8110
8131	NPRL3	NPR3 like, GATOR1 complex subunit	8131	https://www.ncbi.nlm.nih.gov/gene/?term=8131
8139	GAN	gigaxonin	8139	https://www.ncbi.nlm.nih.gov/gene/?term=8139
8140	SLC7A5	solute carrier family 7 member 5	8140	https://www.ncbi.nlm.nih.gov/gene/?term=8140
81490	PTDSS2	phosphatidylserine synthase 2	81490	https://www.ncbi.nlm.nih.gov/gene/?term=81490
81493	SYNC	syncoilin, intermediate filament protein	81493	https://www.ncbi.nlm.nih.gov/gene/?term=81493
815	CAMK2A	calcium/calmodulin dependent protein kinase II alpha	815	https://www.ncbi.nlm.nih.gov/gene/?term=815
81501	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
81502	HM13	histocompatibility minor 13	81502	https://www.ncbi.nlm.nih.gov/gene/?term=81502
81543	LRRC3	leucine rich repeat containing 3	81543	https://www.ncbi.nlm.nih.gov/gene/?term=81543
81544	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	81544	https://www.ncbi.nlm.nih.gov/gene/?term=81544
81552	VOPP1	VOPP1, WBP1/VOPP1 family member	81552	https://www.ncbi.nlm.nih.gov/gene/?term=81552
81553	FAM49A	family with sequence similarity 49 member A	81553	https://www.ncbi.nlm.nih.gov/gene/?term=81553
81559	TRIM11	tripartite motif containing 11	81559	https://www.ncbi.nlm.nih.gov/gene/?term=81559
81562	LMAN2L	lectin, mannose binding 2 like	81562	https://www.ncbi.nlm.nih.gov/gene/?term=81562
81563	C1orf21	chromosome 1 open reading frame 21	81563	https://www.ncbi.nlm.nih.gov/gene/?term=81563
81566	CSRNP2	cysteine and serine rich nuclear protein 2	81566	https://www.ncbi.nlm.nih.gov/gene/?term=81566
81572	PDRG1	p53 and DNA damage regulated 1	81572	https://www.ncbi.nlm.nih.gov/gene/?term=81572
81576	CCDC130	coiled-coil domain containing 130	81576	https://www.ncbi.nlm.nih.gov/gene/?term=81576
81577	GFOD2	glucose-fructose oxidoreductase domain containing 2	81577	https://www.ncbi.nlm.nih.gov/gene/?term=81577
81602	CDADC1	cytidine and dCMP deaminase domain containing 1	81602	https://www.ncbi.nlm.nih.gov/gene/?term=81602
81605	URM1	ubiquitin related modifier 1	81605	https://www.ncbi.nlm.nih.gov/gene/?term=81605
81607	NECTIN4	nectin cell adhesion molecule 4	81607	https://www.ncbi.nlm.nih.gov/gene/?term=81607
81610	FAM83D	family with sequence similarity 83 member D	81610	https://www.ncbi.nlm.nih.gov/gene/?term=81610
81619	TSPAN14	tetraspanin 14	81619	https://www.ncbi.nlm.nih.gov/gene/?term=81619
81620	CDT1	chromatin licensing and DNA replication factor 1	81620	https://www.ncbi.nlm.nih.gov/gene/?term=81620
81624	DIAPH3	diaphanous related formin 3	81624	https://www.ncbi.nlm.nih.gov/gene/?term=81624
81626	SHCBP1L	SHC binding and spindle associated 1 like	81626	https://www.ncbi.nlm.nih.gov/gene/?term=81626
81628	TSC22D4	TSC22 domain family member 4	81628	https://www.ncbi.nlm.nih.gov/gene/?term=81628
8165	AKAP1	A-kinase anchoring protein 1	8165	https://www.ncbi.nlm.nih.gov/gene/?term=8165
81691	REXO5	RNA exonuclease 5	81691	https://www.ncbi.nlm.nih.gov/gene/?term=81691
817	CAMK2D	calcium/calmodulin dependent protein kinase II delta	817	https://www.ncbi.nlm.nih.gov/gene/?term=817
8175	SF3A2	splicing factor 3a subunit 2	8175	https://www.ncbi.nlm.nih.gov/gene/?term=8175
81789	TIGD6	tigger transposable element derived 6	81789	https://www.ncbi.nlm.nih.gov/gene/?term=81789
81792	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	https://www.ncbi.nlm.nih.gov/gene/?term=81792
81793	TLR10	toll like receptor 10	81793	https://www.ncbi.nlm.nih.gov/gene/?term=81793
81794	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	81794	https://www.ncbi.nlm.nih.gov/gene/?term=81794
81796	SLCO5A1	solute carrier organic anion transporter family member 5A1	81796	https://www.ncbi.nlm.nih.gov/gene/?term=81796
81833	SPACA1	sperm acrosome associated 1	81833	https://www.ncbi.nlm.nih.gov/gene/?term=81833
81844	TRIM56	tripartite motif containing 56	81844	https://www.ncbi.nlm.nih.gov/gene/?term=81844
81848	SPRY4	sprouty RTK signaling antagonist 4	81848	https://www.ncbi.nlm.nih.gov/gene/?term=81848
81854	ZNF205-AS1	ZNF205 antisense RNA 1	81854	https://www.ncbi.nlm.nih.gov/gene/?term=81854
81855	SFXN3	sideroflexin 3	81855	https://www.ncbi.nlm.nih.gov/gene/?term=81855
81857	MED25	mediator complex subunit 25	81857	https://www.ncbi.nlm.nih.gov/gene/?term=81857
81858	SHARPIN	SHANK associated RH domain interactor	81858	https://www.ncbi.nlm.nih.gov/gene/?term=81858
8187	ZNF239	zinc finger protein 239	8187	https://www.ncbi.nlm.nih.gov/gene/?term=8187
81873	ARPC5L	actin related protein 2/3 complex subunit 5 like	81873	https://www.ncbi.nlm.nih.gov/gene/?term=81873
81875	ISG20L2	interferon stimulated exonuclease gene 20 like 2	81875	https://www.ncbi.nlm.nih.gov/gene/?term=81875
81887	LAS1L	LAS1 like, ribosome biogenesis factor	81887	https://www.ncbi.nlm.nih.gov/gene/?term=81887
8189	SYMPK	symplekin	8189	https://www.ncbi.nlm.nih.gov/gene/?term=8189
81890	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	81890	https://www.ncbi.nlm.nih.gov/gene/?term=81890
81892	SLIRP	SRA stem-loop interacting RNA binding protein	81892	https://www.ncbi.nlm.nih.gov/gene/?term=81892
8192	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit	8192	https://www.ncbi.nlm.nih.gov/gene/?term=8192
81926	ABHD17A	abhydrolase domain containing 17A	81926	https://www.ncbi.nlm.nih.gov/gene/?term=81926
81928	CABLES2	Cdk5 and Abl enzyme substrate 2	81928	https://www.ncbi.nlm.nih.gov/gene/?term=81928
81930	KIF18A	kinesin family member 18A	81930	https://www.ncbi.nlm.nih.gov/gene/?term=81930
81931	ZNF93	zinc finger protein 93	81931	https://www.ncbi.nlm.nih.gov/gene/?term=81931
8200	GDF5	growth differentiation factor 5	8200	https://www.ncbi.nlm.nih.gov/gene/?term=8200
8202	NCOA3	nuclear receptor coactivator 3	8202	https://www.ncbi.nlm.nih.gov/gene/?term=8202
8208	CHAF1B	chromatin assembly factor 1 subunit B	8208	https://www.ncbi.nlm.nih.gov/gene/?term=8208
8216	LZTR1	leucine zipper like transcription regulator 1	8216	https://www.ncbi.nlm.nih.gov/gene/?term=8216
8218	CLTCL1	clathrin heavy chain like 1	8218	https://www.ncbi.nlm.nih.gov/gene/?term=8218
822	CAPG	capping actin protein, gelsolin like	822	https://www.ncbi.nlm.nih.gov/gene/?term=822
8220	ESS2	ess-2 splicing factor homolog	8220	https://www.ncbi.nlm.nih.gov/gene/?term=8220
8224	SYN3	synapsin III	8224	https://www.ncbi.nlm.nih.gov/gene/?term=8224
8225	GTPBP6	GTP binding protein 6 (putative)	8225	https://www.ncbi.nlm.nih.gov/gene/?term=8225
8227	AKAP17A	A-kinase anchoring protein 17A	8227	https://www.ncbi.nlm.nih.gov/gene/?term=8227
823	CAPN1	calpain 1	823	https://www.ncbi.nlm.nih.gov/gene/?term=823
8233	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
8241	RBM10	RNA binding motif protein 10	8241	https://www.ncbi.nlm.nih.gov/gene/?term=8241
8260	NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	8260	https://www.ncbi.nlm.nih.gov/gene/?term=8260
8266	UBL4A	ubiquitin like 4A	8266	https://www.ncbi.nlm.nih.gov/gene/?term=8266
8269	TMEM187	transmembrane protein 187	8269	https://www.ncbi.nlm.nih.gov/gene/?term=8269
8270	LAGE3	L antigen family member 3	8270	https://www.ncbi.nlm.nih.gov/gene/?term=8270
8273	SLC10A3	solute carrier family 10 member 3	8273	https://www.ncbi.nlm.nih.gov/gene/?term=8273
829	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1	829	https://www.ncbi.nlm.nih.gov/gene/?term=829
8312	AXIN1	axin 1	8312	https://www.ncbi.nlm.nih.gov/gene/?term=8312
8313	AXIN2	axin 2	8313	https://www.ncbi.nlm.nih.gov/gene/?term=8313
8317	CDC7	cell division cycle 7	8317	https://www.ncbi.nlm.nih.gov/gene/?term=8317
8318	CDC45	cell division cycle 45	8318	https://www.ncbi.nlm.nih.gov/gene/?term=8318
8323	FZD6	frizzled class receptor 6	8323	https://www.ncbi.nlm.nih.gov/gene/?term=8323
8326	FZD9	frizzled class receptor 9	8326	https://www.ncbi.nlm.nih.gov/gene/?term=8326
8332	HIST1H2AL	histone cluster 1 H2A family member l	8332	https://www.ncbi.nlm.nih.gov/gene/?term=8332
8336	HIST1H2AM	histone cluster 1 H2A family member m	8336	https://www.ncbi.nlm.nih.gov/gene/?term=8336
8340	HIST1H2BL	histone cluster 1 H2B family member l	8340	https://www.ncbi.nlm.nih.gov/gene/?term=8340
83443	SF3B5	splicing factor 3b subunit 5	83443	https://www.ncbi.nlm.nih.gov/gene/?term=83443
83444	INO80B	INO80 complex subunit B	83444	https://www.ncbi.nlm.nih.gov/gene/?term=83444
83448	PUS7L	pseudouridine synthase 7 like	83448	https://www.ncbi.nlm.nih.gov/gene/?term=83448
83450	DRC3	dynein regulatory complex subunit 3	83450	https://www.ncbi.nlm.nih.gov/gene/?term=83450
83461	CDCA3	cell division cycle associated 3	83461	https://www.ncbi.nlm.nih.gov/gene/?term=83461
83463	MXD3	MAX dimerization protein 3	83463	https://www.ncbi.nlm.nih.gov/gene/?term=83463
83475	DOHH	deoxyhypusine hydroxylase	83475	https://www.ncbi.nlm.nih.gov/gene/?term=83475
83480	PUS3	pseudouridine synthase 3	83480	https://www.ncbi.nlm.nih.gov/gene/?term=83480
835	CASP2	caspase 2	835	https://www.ncbi.nlm.nih.gov/gene/?term=835
83538	TTC25	tetratricopeptide repeat domain 25	83538	https://www.ncbi.nlm.nih.gov/gene/?term=83538
83540	NUF2	NDC80 kinetochore complex component NUF2	83540	https://www.ncbi.nlm.nih.gov/gene/?term=83540
83541	FAM110A	family with sequence similarity 110 member A	83541	https://www.ncbi.nlm.nih.gov/gene/?term=83541
83544	DNAL1	dynein axonemal light chain 1	83544	https://www.ncbi.nlm.nih.gov/gene/?term=83544
8359	HIST1H4A	histone cluster 1 H4 family member a	8359	https://www.ncbi.nlm.nih.gov/gene/?term=8359
83590	TMUB1	transmembrane and ubiquitin like domain containing 1	83590	https://www.ncbi.nlm.nih.gov/gene/?term=83590
83596	BCL2L12	BCL2 like 12	83596	https://www.ncbi.nlm.nih.gov/gene/?term=83596
83604	TMEM47	transmembrane protein 47	83604	https://www.ncbi.nlm.nih.gov/gene/?term=83604
83605	CCM2	CCM2 scaffold protein	83605	https://www.ncbi.nlm.nih.gov/gene/?term=83605
83607	AMMECR1L	AMMECR1 like	83607	https://www.ncbi.nlm.nih.gov/gene/?term=83607
83637	ZMIZ2	zinc finger MIZ-type containing 2	83637	https://www.ncbi.nlm.nih.gov/gene/?term=83637
83638	C11orf68	chromosome 11 open reading frame 68	83638	https://www.ncbi.nlm.nih.gov/gene/?term=83638
83639	TEX101	testis expressed 101	83639	https://www.ncbi.nlm.nih.gov/gene/?term=83639
83641	FAM107B	family with sequence similarity 107 member B	83641	https://www.ncbi.nlm.nih.gov/gene/?term=83641
83642	SELENOO	selenoprotein O	83642	https://www.ncbi.nlm.nih.gov/gene/?term=83642
83647	LINC00529	long intergenic non-protein coding RNA 529	83647	https://www.ncbi.nlm.nih.gov/gene/?term=83647
83661	MS4A8	membrane spanning 4-domains A8	83661	https://www.ncbi.nlm.nih.gov/gene/?term=83661
8369	HIST1H4G	histone cluster 1 H4 family member g	8369	https://www.ncbi.nlm.nih.gov/gene/?term=8369
83693	HSDL1	hydroxysteroid dehydrogenase like 1	83693	https://www.ncbi.nlm.nih.gov/gene/?term=83693
83694	RPS6KL1	ribosomal protein S6 kinase like 1	83694	https://www.ncbi.nlm.nih.gov/gene/?term=83694
